ID,Title,Version,Status,Priority,Severity,Type,Reproducibility,Reporter,Assignee,Description,"Expected results","Steps to reproduce",Device,Tags,Comments,"Created at","Updated at"
654,"Email id not getting prepopulated  in sold out notify me button on grid  view of thread products.","mobile web-prod",New,Medium,Minor,Functional,Always,vikram1,kmehta,"On thread pages, if a product is oos, a sold out label is shown with a notify me drop down wherein email id is supposed to remain prefilled if user is logged in. But email id is not appearing prepopulated even if user is logged in","Email id should remain prepopulated for sold out products if user is logged in ","1. GO to discover; 2. Go to recommended > go to best shampoo; 3. Go to for dandruff; 4. Tap on sold out button of any oos product","Android Phone",,0,"31/01/2017 07:49:17 ","31/01/2017 07:49:17 "
655,"Only cut price is being shown on story details page","mobile web-prod",New,High,Major,Functional,Always,vikram1,kmehta,"Cut price is being shown on the story details page for the products which form the story collection.
Refer the below link and screenshot

https://www.purplle.com/story/nail-art-with-coral-nail-swag-93d6d6-442","Cut price shouldnt be shown on story details page","1. Go to above link; 2. Refer the screenshot","Android Phone",,0,"31/01/2017 11:05:01 ","31/01/2017 11:05:01 "
656,"Even if a product is having discount offer, discount tag is not shown on widgets of product detail page","mobile web-prod",New,High,Major,Functional,Always,vikram1,kmehta,"If a product has discount and is listed in widget of some other product's product detail page, the discount flag is missing","Discount flag should be shown if product is discounted on pd page's widgets","1. Go any product's product details page; 2. Scroll down and see the widgets; 3. See no discount flag is shown; 4. To cross check you can go to any product's pd page from widgets and check if the discount is displayed on that pd page","Android Phone",,0,"01/02/2017 08:02:21 ","01/02/2017 08:02:22 "
663,"Issues regarding birthday bonanza pop up.","mobile web-prod",New,Critical,Critical,Functional,Always,"Nikhil Teredesai",kmehta,"1. User is not able to submit Birthday banner after entering birth date.
2. This pop up appears at the bottom of Thank You page. Ideally this should appear at top.",,,,,0,"13/02/2017 09:56:02 ","13/02/2017 09:56:02 "
664,"On Thank you page, button overlaps on footer.","mobile web-prod",New,High,Major,Functional,Always,"Nikhil Teredesai",naved,https://www.screencast.com/t/vHVwjTkGXv,,,,,0,"13/02/2017 10:08:36 ","13/02/2017 10:08:36 "
677,"At all places where we have singular/plural issue 's' should be in commas.","mobile web-prod",New,,Minor,Functional,Always,"Nikhil Teredesai",kmehta,"https://www.screencast.com/t/CHYP1MxFRtJ

https://www.screencast.com/t/nEqT0PyUX",,,,,0,"22/02/2017 09:01:46 ","22/02/2017 09:01:46 "
686,"Some buttons are not working and some buttons are getting hide behind 'following' button on video play of story details page","mobile web-prod",New,Medium,Major,Functional,Always,vikram1,kmehta,"On story details page having a video to play, when user plays video and tries to increase or decrease or mute the video voice or tries to expand the window by clicking on the button, he is not able to do so, even the pause button getting hide behind user's profile image.

1. volume increase/decrease/mute button not working
2. Expand the window button hiding behind 'following'/'follow' button
3. Pause button getting hid behind user's profile image
4. Forward/backward bar not working",,"1. https://www.screencast.com/t/fbDTaAgE0","Android Phone",,0,"14/03/2017 07:02:07 ","14/03/2017 07:02:07 "
687,"IF user taps on 'following' button on story, he is getting unfollowed from that respective  user","mobile web-prod",New,High,Major,Functional,Always,vikram1,kmehta,"When user first time taps on 'follow' button, follow button becomes 'following' but when he again taps on 'following' button, 'following' button doesnt becomes follow but when he refreshes the page, 'following' button appearing as 'follow'","User shouldnt be allowed to unfollow from someone's profile from story pages
",,"Android Phone",,0,"14/03/2017 07:17:54 ","14/03/2017 07:17:54 "
688,"Share to other apps option not working on story list and details page","mobile web-prod",New,Medium,Major,Functional,Always,vikram1,kmehta,"Share to other apps option not working on story list and details page-- REFER THE SCREENSHOT

https://www.screencast.com/t/6k5fKik8G",https://www.screencast.com/t/6k5fKik8G,"1. https://www.screencast.com/t/6k5fKik8G","Android Phone",,0,"14/03/2017 07:27:02 ","14/03/2017 07:27:02 "
689,"Page is getting refreshed when user taps on  product image on story list page","mobile web-prod",New,Medium,Major,Functional,Always,vikram1,kmehta,"Whenever user taps on product image on story list page to land to product details page, page is getting refreshed ","Page should get refreshed only when user opens the site for first time.","1. https://www.purplle.com/thread/pretty-pout; 2. Tap on product image","Android Phone",,0,"14/03/2017 10:29:22 ","14/03/2017 10:29:22 "
690,"Banners stop scrolling automatically when user scrolls manually once","mobile web-prod",New,Medium,Minor,Functional,Always,vikram1,kmehta,"Banners stop scrolling automatically when user scrolls manually once","Banners should keep scrolling automatically",,"Android Phone",,0,"14/03/2017 12:03:08 ","14/03/2017 12:03:08 "
728,"Image is not opening on pd page when clicked","mobile web-prod","Not a Bug",Medium,Minor,Functional,Always,vikram1,kmehta,"When user taps on product image on PD page, image is not getting opened","Image should get opened",,"Android Phone",,0,"24/04/2017 07:02:53 ","04/10/2017 13:00:01 "
775,"Same Ideal for and product highlights is coming for multiple times even if pd has different number of ideal fors","mobile web-prod",Closed,High,Major,Functional,Always,vikram1,ashishv,"A product has number of different entries under 'ideal for' but the same entry is being shown on chat assistant's products. See the screenshots
Also same product highlights are also being replicated  under product highlights
",,,"Android Phone",chatbot,0,"08/05/2017 10:02:53 ","12/09/2017 09:57:25 "
776,"Links besides start over button are not clickable","mobile web-prod","Not a Bug",High,Major,Functional,Always,vikram1,ashishv,"When user taps on like it or hate it button, start over button is displayed.  The links besides this button are not clickable","refer the screenshot",,"Android Phone",chatbot,1,"08/05/2017 10:37:24 ","12/09/2017 09:41:30 "
777,"Beauty profile questions are being asked for second time when user has already filled the beauty profile questions","mobile web-prod",Closed,High,Major,Functional,Always,vikram1,ashishv,"While using chatbot, beauty profile questions are asked to user. Now he fills those questions while accessing the category for the first time. Now when he again comes for the same category, he is again asked the same questions even if he has already filled those question previously","If user has filled beauty profile questions previously or he has filled those questions in beauty profile section itself, he shouldnt be asked to fill the same.","1. Go to chatbot and select foundation category; 2. Answer the beauty profile questions; 3. Close the chat.; 4. Now again go to chat bot and select the foundation category; 5. See beauty profile questions are still being asked to user inspite of having filled the same previously; 6. Also even if user has filled the beauty profile from beauty profile section itself, in that case also those questions shouldnt be asked","Android Phone",chatbot,0,"08/05/2017 11:24:06 ","17/05/2017 14:40:20 "
782,"Results are not being shown for hair oil category","mobile web-prod",New,High,Major,Functional,Always,vikram1,ashishv,"When user selects 'hair oil' as category while playing beauty assistant, results are not being displayed",,,"Android Phone",chatbot,0,"09/05/2017 13:15:33 ","09/05/2017 13:15:33 "
837,"Cancel button is not coming for non-verified users","mobile web-prod",New,High,Major,Functional,Always,"Jagadeesh Tummalacharla","Varun Bhardwaj","1. When non verified user placed some orders, cancel button is not coming.
see the below attached screenshot","1. Should able to cancel the orders","1. Open mobile website; 2. Login(non-verified); 3. Place some order; 4. Now go to my orders; 5. check wheather the cancel button is present or not",,,0,"11/09/2017 08:25:35 ","11/09/2017 08:25:36 "
838,"profile picture is getting rotated after uploaded","mobile web-prod",New,Medium,Minor,Visual,Always,"Jagadeesh Tummalacharla","Varun Bhardwaj","1. when we upload the profile picture from the camera, some are getting rotated.

Note: this is getting for both Android & IOS mobile sites

Find the below picture
","1. Profile picture looks good when it is in 90 degree angle.","1. Open mobile site; 2. Profile->click on chane image-> camera or gallery->camera",,,1,"12/09/2017 08:39:59 ","12/09/2017 08:41:44 "
881,"Not getting the result","mobile web-prod",New,High,Major,Functional,Always,"Jagadeesh Tummalacharla","Jugal SA","1. If user search for brand in brands page, Not getting any result when user hit on enter.
Environment: production",,"1. Open Mobile site; 2. Go to brands page; 3. Type likas and hit on enter; 4. See no result is getting",,,0,"27/09/2017 05:56:46 ","03/10/2017 15:06:04 "
910,"Page is loading inside of page","mobile web-prod",New,High,Major,Functional,Always,"Jagadeesh Tummalacharla",salman61s,"1. When user scrolls to end another page is loading inside of present page.
Please see the attachment video
Note: IOS","1. It should not behave like that","1. Open sandbox mobile; 2. Go to SHOP->MAKEUP->FOUNDATION; 3. click on view all from best sellers; 4. Now scroll down till to end ; 5. After reched to end, again scroll to down",,,0,"04/10/2017 15:36:09 ","04/10/2017 15:36:10 "
913,"Image is shifted to right side","mobile web-prod",Closed,High,Major,Visual,Always,"Jagadeesh Tummalacharla",salman61s,"1. ""No items in the cart"" image is shifted to right side when cart has empty","1. Image should be in center","1. Open sandbox mobile; 2. Open cart and cart should have no items; 3. Now see the image",,,0,"05/10/2017 11:43:49 ","06/10/2017 12:27:37 "
916,"Design issue with notifiy me input field","mobile web-prod",New,High,Major,Visual,Always,"Jagadeesh Tummalacharla",salman61s,"1. Input data is showing at the bottom of the input field when user giving the email for sold out products
Environment: Both ANDROID & IOS
","1. User input data should be in middle.","1. Open sandbox mobile; 2. Open any sold out product ; 3. Click on Notify me and enter the email; 4. See the issue with input field",,,0,"05/10/2017 13:39:44 ","05/10/2017 13:45:07 "
920,"404 Error is coming when applied filter and search page is not loading","mobile web-prod",New,High,Major,Functional,Always,"Jagadeesh Tummalacharla","Jugal SA","1. When user applied some filters 404 error page is coming and in that search box is also not working means its not getting load(Because of URL is: www.purplle.com/search) and if user press back two times filters are applying what user have selected previously
Screenshot: https://www.screencast.com/t/zOyxSAltwDGL","1. 404 ERROR page should not come and search URL need to change","1. Open mobile production site; 2. Go to SHOP->:HAIR->Shampoo for Dry Hair; 3. Click on filter and apply 5 filters for brands; 4. You will get 404 error page; 5. And now click on search box and see the URL ; 6. And hit back two times till the listing page appear and see filters are applied",,,0,"07/10/2017 07:27:43 ","07/10/2017 07:47:12 "
